1.716748444005725460e+01,1.194220405734314205e+01,1.393344211198795790e+01,1.707780399525881876e+01,8.638493555564316750e+00,1.646150654571552963e+01,1.013763945312156878e+01,9.364659214152144528e+00,5.120055746924853324e+00,1.203403500052138497e+01,0.000000000000000000e+00,1.265116633931985213e+01,8.575224908252145894e+00,7.735697779592444867e+00,1.355384227312475787e+01,9.864611476683059266e+00,1.018444986099273919e+01,1.455791467209033030e+01,8.020485459189330868e+00,3.783488795118918446e+00,5.360721232859106067e+00,1.370806678311291371e+01,2.037413835112836136e+00,9.267261360795870928e+00,2.435888630767298668e+00
8.761959180390999080e+00,9.268142562006691065e+00,1.754905811559737572e+01,1.394960813002358790e+01,4.331219772808773349e+00,9.149575661714848707e+00,1.384906755956464508e+01,5.121665497174975989e+00,1.669889911761409707e+01,1.209209559169663883e+01,1.265116633931985213e+01,0.000000000000000000e+00,5.703293188132852798e+00,5.617222927200582916e+00,7.001955277385143006e+00,3.393088933783166006e+00,1.750613862161869605e+01,8.773039018417691182e+00,8.230258374226972151e+00,1.627252486083170169e+01,1.472985456955331074e+01,8.882321050104483362e+00,1.065979041122006166e+01,1.072908169830444258e+01,1.048072752196106627e+01
1.361472937379886083e+01,1.156009000856680657e+01,1.810242007917289087e+01,1.709338802166680082e+01,4.604243964749882068e+00,1.359936930678099820e+01,1.394621561620664707e+01,8.147911133777283599e-01,1.161096919469576072e+01,1.359868583273292231e+01,8.575224908252145894e+00,5.703293188132852798e+00,0.000000000000000000e+00,5.352980717462267890e+00,1.080722934498765930e+01,2.333540562695349596e+00,1.639587031501130099e+01,1.250453434353855720e+01,8.505848762405813446e+00,1.235530186961001498e+01,1.240075096446791925e+01,1.217425347739350627e+01,6.585800953643515143e+00,1.126195786227351547e+01,6.142062159641675123e+00
9.825347605134121309e+00,6.314843409603080104e+00,1.298503468546491035e+01,1.193355173998698859e+01,1.330223919605065586e+00,9.391691602369814262e+00,8.932928804145703339e+00,5.585980230393330359e+00,1.247451090276526564e+01,8.249549995067010144e+00,7.735697779592444867e+00,5.617222927200582916e+00,5.352980717462267890e+00,0.000000000000000000e+00,6.399344327204749661e+00,4.435499561018411363e+00,1.209885505504404790e+01,7.841079043705739160e+00,3.244972410459854739e+00,1.105131214628451097e+01,9.114499000560622122e+00,7.280799836544124659e+00,5.991799127240940770e+00,6.030061667758604749e+00,6.080899585546530872e+00
3.628516958349574661e+00,3.380240769606588369e+00,1.199348425313016975e+01,6.956615941466759878e+00,6.396409555122344770e+00,2.994902984603269758e+00,9.277498881376381235e+00,1.065437211999965150e+01,1.856888275754879558e+01,6.331768065414849822e+00,1.355384227312475787e+01,7.001955277385143006e+00,1.080722934498765930e+01,6.399344327204749661e+00,0.000000000000000000e+00,8.846429681287736102e+00,1.369431306022854500e+01,1.787099021553265832e+00,5.756366598683567481e+00,1.625028710622226669e+01,1.287297549857289702e+01,1.997210842364026462e+00,1.211496527116388577e+01,6.522631942808663652e+00,1.232409170626950257e+01
1.142477257428642901e+01,1.008863543941304819e+01,1.740694138421727999e+01,1.543520109998974732e+01,3.267861610111618464e+00,1.151044921527932630e+01,1.336834057614272808e+01,1.884802445560275652e+00,1.350688533015391535e+01,1.246060910436617064e+01,9.864611476683059266e+00,3.393088933783166006e+00,2.333540562695349596e+00,4.435499561018411363e+00,8.846429681287736102e+00,0.000000000000000000e+00,1.637168855298199688e+01,1.059962353050919504e+01,7.661674422099041593e+00,1.361274072882002883e+01,1.286670162278413443e+01,1.039397713462878237e+01,7.827803133702751381e+00,1.043625733261745836e+01,7.530115725932542858e+00
1.670208513245184179e+01,1.039827138950289154e+01,5.153357170141596555e+00,1.240766334302921337e+01,1.342247103134580755e+01,1.544364432926050590e+01,4.504493787537239058e+00,1.696277082201030950e+01,1.376692857030029593e+01,7.960669637481268879e+00,1.018444986099273919e+01,1.750613862161869605e+01,1.639587031501130099e+01,1.209885505504404790e+01,1.369431306022854500e+01,1.637168855298199688e+01,0.000000000000000000e+00,1.341272686998852492e+01,9.301194886038278042e+00,9.001911118409196888e+00,4.834104736268731273e+00,1.239983393603399797e+01,1.107059956690966729e+01,7.249903750602073593e+00,1.171911017394849175e+01
3.289902315437502445e+00,3.117935659786513991e+00,1.107512625967225262e+01,5.228067171470044627e+00,8.009126903041282830e+00,2.099725956274586913e+00,8.911680070390579189e+00,1.238644076832348873e+01,1.964465719063792193e+01,5.609250460430532215e+00,1.455791467209033030e+01,8.773039018417691182e+00,1.250453434353855720e+01,7.841079043705739160e+00,1.787099021553265832e+00,1.059962353050919504e+01,1.341272686998852492e+01,0.000000000000000000e+00,6.557155338495751273e+00,1.696882660872168103e+01,1.323718953431116852e+01,1.027802989628305408e+00,1.328028294061304848e+01,6.570026640544508467e+00,1.355183225228394051e+01
9.371160870179538804e+00,4.002451053249490798e+00,9.745680625086588833e+00,9.496470938216068802e+00,4.426733856945837431e+00,8.525576690969067783e+00,5.744420557613223899e+00,8.804894036160046511e+00,1.312908650463712057e+01,5.172873001851353791e+00,8.020485459189330868e+00,8.230258374226972151e+00,8.505848762405813446e+00,3.244972410459854739e+00,5.756366598683567481e+00,7.661674422099041593e+00,9.301194886038278042e+00,6.557155338495751273e+00,0.000000000000000000e+00,1.049906020231265025e+01,7.305987360806470932e+00,5.687942970232690243e+00,6.911064097593861533e+00,2.785426830073201021e+00,7.282999882251944612e+00
1.986999030877673889e+01,1.405366043639821960e+01,1.368241377360143574e+01,1.856102391065991242e+01,1.210778132723284095e+01,1.899596673551058501e+01,1.062821631059355099e+01,1.314705531799874016e+01,4.823742106108636740e+00,1.335821941483790987e+01,3.783488795118918446e+00,1.627252486083170169e+01,1.235530186961001498e+01,1.105131214628451097e+01,1.625028710622226669e+01,1.361274072882002883e+01,9.001911118409196888e+00,1.696882660872168103e+01,1.049906020231265025e+01,0.000000000000000000e+00,4.697729289604502867e+00,1.602352990506834374e+01,5.808085804409267361e+00,1.086521804588738505e+01,6.213240147846958550e+00
1.637174007654404306e+01,1.015784496734838349e+01,9.059883906505623585e+00,1.410938274043825125e+01,1.040590306915326835e+01,1.532979222409609577e+01,5.966598610821244542e+00,1.306892304719912445e+01,9.184772086109976641e+00,8.933075823387213177e+00,5.360721232859106067e+00,1.472985456955331074e+01,1.240075096446791925e+01,9.114499000560622122e+00,1.287297549857289702e+01,1.286670162278413443e+01,4.834104736268731273e+00,1.323718953431116852e+01,7.305987360806470932e+00,4.697729289604502867e+00,0.000000000000000000e+00,1.223172481696400560e+01,6.440930007334945806e+00,6.743690500793033671e+00,7.082098938396108601e+00
4.309635381549634658e+00,2.093158373570814135e+00,1.020897969338747480e+01,5.097337223945150875e+00,7.603139353795349109e+00,3.123204270428851181e+00,7.902630328845918761e+00,1.212098107433257610e+01,1.881243872072262491e+01,4.655276812829707289e+00,1.370806678311291371e+01,8.882321050104483362e+00,1.217425347739350627e+01,7.280799836544124659e+00,1.997210842364026462e+00,1.039397713462878237e+01,1.239983393603399797e+01,1.027802989628305408e+00,5.687942970232690243e+00,1.602352990506834374e+01,1.223172481696400560e+01,0.000000000000000000e+00,1.250565574091409360e+01,5.547371157238017325e+00,1.280811623374969344e+01
1.567930334517133595e+01,1.091318726896624014e+01,1.420945868432483117e+01,1.631050916581235555e+01,6.761999424113501966e+00,1.508123122662911619e+01,1.016868201259355686e+01,7.363659453191130133e+00,6.493253146471330339e+00,1.149017401856244192e+01,2.037413835112836136e+00,1.065979041122006166e+01,6.585800953643515143e+00,5.991799127240940770e+00,1.211496527116388577e+01,7.827803133702751381e+00,1.107059956690966729e+01,1.328028294061304848e+01,6.911064097593861533e+00,5.808085804409267361e+00,6.440930007334945806e+00,1.250565574091409360e+01,0.000000000000000000e+00,8.685912974151237975e+00,6.485246473316852445e-01
9.799186640987791463e+00,3.454605508163091976e+00,6.975731536540082267e+00,7.831412008537843583e+00,7.183704205524723996e+00,8.669434272833093758e+00,3.128653522525804309e+00,1.158361143092468204e+01,1.431856683378090977e+01,2.805160565359352987e+00,9.267261360795870928e+00,1.072908169830444258e+01,1.126195786227351547e+01,6.030061667758604749e+00,6.522631942808663652e+00,1.043625733261745836e+01,7.249903750602073593e+00,6.570026640544508467e+00,2.785426830073201021e+00,1.086521804588738505e+01,6.743690500793033671e+00,5.547371157238017325e+00,8.685912974151237975e+00,0.000000000000000000e+00,9.183446463018217543e+00
1.585457016276448172e+01,1.128098365676358483e+01,1.482364931631928506e+01,1.673587609830978806e+01,6.737218248753054084e+00,1.530590207518310031e+01,1.076263792959989551e+01,6.935204641684638460e+00,6.417620734703369578e+00,1.198245000763511392e+01,2.435888630767298668e+00,1.048072752196106627e+01,6.142062159641675123e+00,6.080899585546530872e+00,1.232409170626950257e+01,7.530115725932542858e+00,1.171911017394849175e+01,1.355183225228394051e+01,7.282999882251944612e+00,6.213240147846958550e+00,7.082098938396108601e+00,1.280811623374969344e+01,6.485246473316852445e-01,9.183446463018217543e+00,0.000000000000000000e+00
